,Unnamed: 0,img,difficulty_score,split
9362,9362,2010_004638,2.85,train
9026,9026,2010_003980,2.85,train
5010,5010,2009_001312,2.85,train
2267,2267,2008_004584,2.85,train
3258,3258,2008_006599,2.85,train
6701,6701,2009_004620,2.85,train
6603,6603,2009_004424,2.85,train
4388,4388,2009_000103,2.850107,train
2819,2819,2008_005695,2.8506240000000003,train
3143,3143,2008_006351,2.850704,train
1948,1948,2008_003943,2.851054,train
1630,1630,2008_003303,2.851322,train
1381,1381,2008_002801,2.851635,train
2263,2263,2008_004575,2.851662,train
3199,3199,2008_006467,2.851718,train
1332,1332,2008_002701,2.852362,train
3408,3408,2008_006896,2.852538,train
3642,3642,2008_007374,2.85259,train
5029,5029,2009_001348,2.8527310000000003,train
3842,3842,2008_007777,2.852768,train
3663,3663,2008_007421,2.852781,train
11348,11348,2011_002833,2.853044,train
2289,2289,2008_004620,2.8534650000000004,train
6945,6945,2009_005102,2.853652,train
6550,6550,2009_004308,2.853723,train
1767,1767,2008_003585,2.853786,train
4771,4771,2009_000849,2.853978,train
5141,5141,2009_001565,2.853999,train
2298,2298,2008_004635,2.854059,train
9375,9375,2010_004667,2.854161,train
2911,2911,2008_005883,2.854519,train
4656,4656,2009_000632,2.854907,train
3861,3861,2008_007816,2.854931,train
11419,11419,2011_002993,2.854947,train
1118,1118,2008_002258,2.854997,train
6609,6609,2009_004435,2.855053,train
1184,1184,2008_002403,2.855214,train
1740,1740,2008_003522,2.855384,train
7212,7212,2010_000320,2.855689,train
2655,2655,2008_005362,2.855978,train
1311,1311,2008_002666,2.856579,train
10971,10971,2011_001959,2.856661,train
1439,1439,2008_002913,2.857164,train
6235,6235,2009_003696,2.857166,train
3978,3978,2008_008048,2.857939,train
7473,7473,2010_000837,2.858011,train
1446,1446,2008_002930,2.858215,train
2390,2390,2008_004825,2.858257,train
10887,10887,2011_001789,2.85879,train
1802,1802,2008_003659,2.858825,train
9453,9453,2010_004822,2.858918,train
5606,5606,2009_002472,2.85892,train
6721,6721,2009_004655,2.859,train
2325,2325,2008_004689,2.8595080000000004,train
2052,2052,2008_004145,2.859734,train
5023,5023,2009_001332,2.859769,train
2799,2799,2008_005656,2.8599900000000003,train
8135,8135,2010_002181,2.86,train
5331,5331,2009_001929,2.86,train
11429,11429,2011_003013,2.86,train
6948,6948,2009_005107,2.86,train
1743,1743,2008_003526,2.86,train
3087,3087,2008_006234,2.86,train
7129,7129,2010_000157,2.86,train
4851,4851,2009_001006,2.86,train
9307,9307,2010_004529,2.86,train
4513,4513,2009_000354,2.86,train
3902,3902,2008_007891,2.86,train
5352,5352,2009_001975,2.86,train
7033,7033,2009_005272,2.86,train
4128,4128,2008_008354,2.86,train
7828,7828,2010_001555,2.86,train
3363,3363,2008_006810,2.86,train
10962,10962,2011_001942,2.86,train
2236,2236,2008_004522,2.86,train
7592,7592,2010_001089,2.86,train
7759,7759,2010_001417,2.86,train
9024,9024,2010_003974,2.86,train
5305,5305,2009_001873,2.86,train
5895,5895,2009_003039,2.86,train
7571,7571,2010_001042,2.86,train
2871,2871,2008_005803,2.86,train
8588,8588,2010_003086,2.86,train
9412,9412,2010_004748,2.86,train
7483,7483,2010_000863,2.86,train
4466,4466,2009_000260,2.86,train
4742,4742,2009_000794,2.86,train
10487,10487,2011_000872,2.86,train
8149,8149,2010_002207,2.86,train
2456,2456,2008_004967,2.860407,train
9223,9223,2010_004355,2.86062,train
7071,7071,2010_000045,2.860793,train
5518,5518,2009_002302,2.860914,train
9757,9757,2010_005421,2.861039,train
2462,2462,2008_004975,2.861448,train
5855,5855,2009_002962,2.861493,train
252,252,2008_000510,2.861505,train
1103,1103,2008_002227,2.861852,train
1366,1366,2008_002772,2.861937,train
8636,8636,2010_003176,2.862377,train
7897,7897,2010_001697,2.862604,train
1057,1057,2008_002146,2.863397,train
4045,4045,2008_008193,2.86374,train
959,959,2008_001934,2.8638,train
2036,2036,2008_004119,2.863864,train
1677,1677,2008_003409,2.864029,train
9748,9748,2010_005406,2.864059,train
1497,1497,2008_003039,2.864112,train
940,940,2008_001895,2.86472,train
6346,6346,2009_003913,2.8653,train
1969,1969,2008_003985,2.865376,train
2449,2449,2008_004946,2.865382,train
8060,8060,2010_002025,2.866146,train
4495,4495,2009_000320,2.866525,train
2815,2815,2008_005685,2.866581,train
1133,1133,2008_002293,2.866732,train
253,253,2008_000511,2.866782,train
9580,9580,2010_005068,2.867538,train
165,165,2008_000339,2.867759,train
1731,1731,2008_003504,2.868028,train
1781,1781,2008_003611,2.868935,train
8035,8035,2010_001976,2.869166,train
6387,6387,2009_004005,2.869452,train
5560,5560,2009_002388,2.869777,train
3403,3403,2008_006885,2.87,train
5613,5613,2009_002499,2.87,train
4203,4203,2008_008512,2.87,train
6137,6137,2009_003510,2.87,train
2663,2663,2008_005376,2.87,train
10786,10786,2011_001568,2.87,train
4813,4813,2009_000932,2.87,train
5204,5204,2009_001689,2.87,train
2086,2086,2008_004232,2.87,train
3900,3900,2008_007888,2.87,train
11490,11490,2011_003163,2.87,train
4869,4869,2009_001040,2.87,train
8465,8465,2010_002831,2.87,train
8868,8868,2010_003653,2.87,train
3691,3691,2008_007471,2.87,train
3638,3638,2008_007358,2.87,train
10741,10741,2011_001463,2.87,train
2460,2460,2008_004973,2.87,train
854,854,2008_001730,2.87,train
3054,3054,2008_006170,2.87,train
7048,7048,2009_005307,2.87,train
9422,9422,2010_004766,2.87,train
10928,10928,2011_001873,2.87,train
2850,2850,2008_005757,2.87,train
3170,3170,2008_006403,2.87,train
4496,4496,2009_000321,2.87,train
4072,4072,2008_008242,2.87,train
6198,6198,2009_003629,2.87,train
4765,4765,2009_000839,2.87,train
9176,9176,2010_004259,2.87,train
5380,5380,2009_002040,2.87,train
10912,10912,2011_001840,2.87,train
7371,7371,2010_000641,2.87,train
6083,6083,2009_003402,2.870016,train
5833,5833,2009_002918,2.870075,train
10884,10884,2011_001779,2.870269,train
2237,2237,2008_004525,2.870344,train
2259,2259,2008_004567,2.87048,train
5188,5188,2009_001660,2.8706270000000003,train
444,444,2008_000901,2.870664,train
9196,9196,2010_004304,2.870706,train
9935,9935,2010_005762,2.871233,train
6229,6229,2009_003686,2.871276,train
1086,1086,2008_002201,2.871653,train
482,482,2008_000973,2.871694,train
1926,1926,2008_003892,2.871857,train
5326,5326,2009_001916,2.872018,train
921,921,2008_001856,2.8721650000000003,train
8998,8998,2010_003920,2.872193,train
175,175,2008_000358,2.872562,train
5728,5728,2009_002708,2.872599,train
381,381,2008_000777,2.872799,train
9556,9556,2010_005022,2.87296,train
573,573,2008_001160,2.873026,train
3019,3019,2008_006099,2.873242,train
2703,2703,2008_005463,2.873255,train
2323,2323,2008_004687,2.873356,train
3157,3157,2008_006376,2.873424,train
7880,7880,2010_001665,2.873444,train
1145,1145,2008_002321,2.873528,train
8160,8160,2010_002224,2.874097,train
10161,10161,2011_000124,2.874128,train
1172,1172,2008_002370,2.874355,train
441,441,2008_000887,2.874439,train
1124,1124,2008_002272,2.874514,train
4638,4638,2009_000599,2.874575,train
10078,10078,2010_006035,2.874721,train
5082,5082,2009_001444,2.874725,train
5379,5379,2009_002039,2.874812,train
5215,5215,2009_001713,2.874888,train
3588,3588,2008_007256,2.875093,train
1337,1337,2008_002712,2.875608,train
7786,7786,2010_001465,2.876416,train
9547,9547,2010_005006,2.876786,train
5984,5984,2009_003204,2.876958,train
4780,4780,2009_000869,2.877123,train
1371,1371,2008_002778,2.877166,train
9921,9921,2010_005738,2.877177,train
11105,11105,2011_002265,2.877275,train
11438,11438,2011_003030,2.877953,train
4085,4085,2008_008274,2.877978,train
7677,7677,2010_001253,2.878263,train
10727,10727,2011_001414,2.878324,train
1640,1640,2008_003326,2.878325,train
213,213,2008_000428,2.878427,train
7513,7513,2010_000923,2.878509,train
9802,9802,2010_005508,2.878858,train
1595,1595,2008_003239,2.87927,train
8585,8585,2010_003081,2.879322,train
3158,3158,2008_006377,2.879397,train
2333,2333,2008_004703,2.879714,train
10769,10769,2011_001534,2.88,train
4348,4348,2009_000029,2.88,train
4056,4056,2008_008215,2.88,train
3276,3276,2008_006626,2.88,train
9934,9934,2010_005761,2.88,train
2624,2624,2008_005309,2.88,train
3974,3974,2008_008037,2.88,train
5831,5831,2009_002914,2.88,train
2319,2319,2008_004677,2.88,train
3885,3885,2008_007858,2.88,train
5091,5091,2009_001457,2.88,train
2795,2795,2008_005649,2.88,train
2777,2777,2008_005618,2.88,train
3672,3672,2008_007434,2.88,train
5556,5556,2009_002381,2.88,train
5785,5785,2009_002817,2.88,train
3116,3116,2008_006294,2.88,train
9999,9999,2010_005888,2.88,train
5350,5350,2009_001972,2.88,train
7582,7582,2010_001069,2.88,train
6959,6959,2009_005131,2.88,train
7296,7296,2010_000484,2.88,train
11486,11486,2011_003154,2.88,train
8269,8269,2010_002448,2.88,train
9266,9266,2010_004448,2.88,train
9213,9213,2010_004339,2.88,train
8996,8996,2010_003915,2.88,train
8241,8241,2010_002392,2.88,train
8846,8846,2010_003605,2.88,train
7199,7199,2010_000295,2.88,train
8801,8801,2010_003513,2.88,train
3069,3069,2008_006205,2.880061,train
2523,2523,2008_005097,2.880157,train
11027,11027,2011_002088,2.880197,train
2828,2828,2008_005713,2.881209,train
1644,1644,2008_003333,2.881279,train
2365,2365,2008_004767,2.881917,train
1274,1274,2008_002579,2.881939,train
11163,11163,2011_002398,2.882203,train
2049,2049,2008_004138,2.882551,train
738,738,2008_001501,2.88257,train
2087,2087,2008_004234,2.882849,train
315,315,2008_000645,2.882904,train
11500,11500,2011_003184,2.882917,train
5078,5078,2009_001435,2.883138,train
5583,5583,2009_002429,2.883508,train
7514,7514,2010_000926,2.883526,train
4766,4766,2009_000840,2.883556,train
6167,6167,2009_003562,2.883577,train
5243,5243,2009_001765,2.8836880000000003,train
7,7,2008_000021,2.883764,train
330,330,2008_000670,2.884268,train
1880,1880,2008_003805,2.884361,train
5958,5958,2009_003151,2.884388,train
5059,5059,2009_001397,2.8843970000000003,train
7501,7501,2010_000899,2.884455,train
4764,4764,2009_000837,2.885025,train
7357,7357,2010_000608,2.885194,train
5744,5744,2009_002741,2.885375,train
1696,1696,2008_003447,2.885393,train
1580,1580,2008_003203,2.885476,train
9267,9267,2010_004450,2.885538,train
1399,1399,2008_002842,2.885757,train
2780,2780,2008_005626,2.886177,train
1265,1265,2008_002562,2.886655,train
308,308,2008_000628,2.8868720000000003,train
10601,10601,2011_001133,2.886991,train
7063,7063,2010_000026,2.8873,train
6436,6436,2009_004103,2.887443,train
1310,1310,2008_002665,2.88745,train
1847,1847,2008_003749,2.887541,train
3995,3995,2008_008084,2.887776,train
861,861,2008_001744,2.887843,train
6801,6801,2009_004817,2.888069,train
4827,4827,2009_000962,2.888212,train
2015,2015,2008_004075,2.8886,train
10754,10754,2011_001505,2.888622,train
4562,4562,2009_000456,2.888827,train
1069,1069,2008_002169,2.888884,train
6705,6705,2009_004626,2.88915,train
7488,7488,2010_000872,2.88924,train
7687,7687,2010_001273,2.8895150000000003,train
4978,4978,2009_001251,2.889759,train
3658,3658,2008_007404,2.89,train
5234,5234,2009_001749,2.89,train
8390,8390,2010_002688,2.89,train
4709,4709,2009_000731,2.89,train
11122,11122,2011_002300,2.89,train
10222,10222,2011_000269,2.89,train
8753,8753,2010_003402,2.89,train
6979,6979,2009_005162,2.89,train
10985,10985,2011_001986,2.89,train
8215,8215,2010_002348,2.89,train
6275,6275,2009_003775,2.89,train
8256,8256,2010_002422,2.89,train
10171,10171,2011_000149,2.89,train
3423,3423,2008_006924,2.89,train
3065,3065,2008_006194,2.89,train
1525,1525,2008_003087,2.89,train
2128,2128,2008_004317,2.89,train
7862,7862,2010_001626,2.89,train
5355,5355,2009_001979,2.89,train
1490,1490,2008_003023,2.89,train
6889,6889,2009_004987,2.89,train
5701,5701,2009_002662,2.89,train
1409,1409,2008_002859,2.89,train
7146,7146,2010_000189,2.89,train
4159,4159,2008_008421,2.89,train
9892,9892,2010_005672,2.89,train
5711,5711,2009_002674,2.89,train
9064,9064,2010_004052,2.89,train
11535,11535,2011_003271,2.89,train
4098,4098,2008_008300,2.89,train
4497,4497,2009_000322,2.89,train
7413,7413,2010_000721,2.89,train
4131,4131,2008_008359,2.89,train
7325,7325,2010_000545,2.89,train
3323,3323,2008_006722,2.890161,train
1246,1246,2008_002514,2.890219,train
5431,5431,2009_002133,2.890788,train
1297,1297,2008_002638,2.891026,train
648,648,2008_001325,2.891128,train
2148,2148,2008_004357,2.891332,train
868,868,2008_001761,2.891424,train
476,476,2008_000960,2.891473,train
5313,5313,2009_001894,2.891528,train
2426,2426,2008_004900,2.891685,train
9513,9513,2010_004945,2.891979,train
7749,7749,2010_001402,2.892029,train
9594,9594,2010_005099,2.892485,train
1883,1883,2008_003813,2.892502,train
2737,2737,2008_005531,2.892561,train
2000,2000,2008_004042,2.892602,train
4474,4474,2009_000284,2.892666,train
860,860,2008_001742,2.892849,train
2723,2723,2008_005507,2.893081,train
4811,4811,2009_000930,2.893136,train
8658,8658,2010_003222,2.893427,train
3297,3297,2008_006667,2.893455,train
2567,2567,2008_005193,2.893774,train
5851,5851,2009_002957,2.893952,train
6494,6494,2009_004200,2.893967,train
9072,9072,2010_004063,2.894091,train
4536,4536,2009_000410,2.89423,train
6381,6381,2009_003993,2.894423,train
8184,8184,2010_002279,2.89513,train
1016,1016,2008_002056,2.895349,train
10341,10341,2011_000526,2.895372,train
3877,3877,2008_007842,2.895783,train
2302,2302,2008_004647,2.895823,train
768,768,2008_001563,2.8960000000000004,train
626,626,2008_001274,2.89602,train
7497,7497,2010_000891,2.8960470000000003,train
3072,3072,2008_006211,2.896125,train
5071,5071,2009_001422,2.896172,train
7721,7721,2010_001339,2.89623,train
6533,6533,2009_004274,2.896673,train
6296,6296,2009_003815,2.896754,train
902,902,2008_001820,2.897079,train
4178,4178,2008_008455,2.897341,train
4272,4272,2008_008652,2.897559,train
5247,5247,2009_001774,2.897745,train
4949,4949,2009_001196,2.897848,train
5283,5283,2009_001833,2.897887,train
2585,2585,2008_005233,2.898311,train
872,872,2008_001769,2.898384,train
4657,4657,2009_000634,2.898439,train
5490,5490,2009_002245,2.898887,train
2038,2038,2008_004121,2.899069,train
459,459,2008_000924,2.899235,train
2380,2380,2008_004802,2.899339,train
5201,5201,2009_001683,2.899354,train
7668,7668,2010_001237,2.8993900000000004,train
5809,5809,2009_002865,2.899453,train
3653,3653,2008_007394,2.899784,train
2672,2672,2008_005396,2.899859,train
355,355,2008_000721,2.899873,train
1600,1600,2008_003249,2.899892,train
2305,2305,2008_004653,2.9,train
10087,10087,2010_006057,2.9,train
542,542,2008_001098,2.9,train
1840,1840,2008_003733,2.9,train
9199,9199,2010_004311,2.9,train
3076,3076,2008_006218,2.9,train
624,624,2008_001271,2.9,train
321,321,2008_000655,2.9,train
333,333,2008_000674,2.9,train
1076,1076,2008_002182,2.9,train
683,683,2008_001395,2.9,train
9855,9855,2010_005604,2.9,train
362,362,2008_000731,2.9,train
1733,1733,2008_003510,2.9,train
2612,2612,2008_005279,2.9,train
11285,11285,2011_002674,2.9,train
717,717,2008_001460,2.9,train
10453,10453,2011_000789,2.9,train
481,481,2008_000972,2.9,train
64,64,2008_000134,2.9,train
7202,7202,2010_000302,2.9,train
7671,7671,2010_001242,2.9,train
1290,1290,2008_002621,2.90069,train
8229,8229,2010_002371,2.900707,train
3779,3779,2008_007656,2.900803,train
2443,2443,2008_004935,2.902438,train
5125,5125,2009_001535,2.902823,train
1139,1139,2008_002305,2.903206,train
47,47,2008_000096,2.903946,train
2363,2363,2008_004764,2.90406,train
1429,1429,2008_002894,2.90407,train
9768,9768,2010_005442,2.904097,train
4867,4867,2009_001037,2.904473,train
3346,3346,2008_006774,2.90464,train
1426,1426,2008_002890,2.904803,train
903,903,2008_001821,2.905071,train
7856,7856,2010_001607,2.905243,train
4687,4687,2009_000691,2.905341,train
6560,6560,2009_004327,2.905363,train
1834,1834,2008_003720,2.905644,train
2260,2260,2008_004568,2.905739,train
2783,2783,2008_005631,2.905752,train
4673,4673,2009_000664,2.906002,train
932,932,2008_001874,2.906127,train
8468,8468,2010_002839,2.906169,train
1423,1423,2008_002883,2.906186,train
7434,7434,2010_000759,2.906441,train
3185,3185,2008_006432,2.906541,train
4500,4500,2009_000330,2.906804,train
505,505,2008_001028,2.907043,train
4998,4998,2009_001288,2.9071130000000003,train
5022,5022,2009_001329,2.907268,train
931,931,2008_001872,2.907788,train
7178,7178,2010_000254,2.907929,train
9900,9900,2010_005696,2.9079900000000003,train
2085,2085,2008_004231,2.908265,train
7332,7332,2010_000557,2.90863,train
9912,9912,2010_005723,2.908835,train
7917,7917,2010_001739,2.908944,train
8286,8286,2010_002480,2.908968,train
2162,2162,2008_004385,2.909032,train
2318,2318,2008_004672,2.909323,train
1634,1634,2008_003313,2.90988,train
2940,2940,2008_005938,2.91,train
9514,9514,2010_004946,2.91,train
9593,9593,2010_005098,2.91,train
4832,4832,2009_000970,2.91,train
7421,7421,2010_000735,2.91,train
5419,5419,2009_002116,2.91,train
5828,5828,2009_002908,2.91,train
11004,11004,2011_002034,2.91,train
11130,11130,2011_002324,2.91,train
2792,2792,2008_005642,2.91,train
7659,7659,2010_001215,2.91,train
9165,9165,2010_004242,2.91,train
11341,11341,2011_002817,2.91,train
8660,8660,2010_003227,2.91,train
4200,4200,2008_008507,2.91,train
2067,2067,2008_004189,2.91,train
3545,3545,2008_007176,2.91,train
4409,4409,2009_000146,2.91,train
2638,2638,2008_005335,2.91,train
4916,4916,2009_001128,2.91,train
9203,9203,2010_004318,2.91,train
3769,3769,2008_007630,2.91,train
8672,8672,2010_003249,2.91,train
10403,10403,2011_000669,2.91,train
5482,5482,2009_002231,2.91,train
988,988,2008_001998,2.91,train
9437,9437,2010_004792,2.91,train
1149,1149,2008_002327,2.91,train
9891,9891,2010_005671,2.91,train
9529,9529,2010_004970,2.91,train
9760,9760,2010_005426,2.91,train
3466,3466,2008_007012,2.91,train
6300,6300,2009_003820,2.91,train
5140,5140,2009_001562,2.91026,train
386,386,2008_000785,2.910421,train
1685,1685,2008_003426,2.91048,train
133,133,2008_000271,2.910512,train
7676,7676,2010_001251,2.910546,train
2575,2575,2008_005209,2.910664,train
2529,2529,2008_005109,2.910742,train
974,974,2008_001969,2.910828,train
2613,2613,2008_005281,2.911053,train
3055,3055,2008_006175,2.911192,train
7378,7378,2010_000655,2.911391,train
1827,1827,2008_003706,2.911433,train
3352,3352,2008_006784,2.911546,train
2212,2212,2008_004478,2.911692,train
7725,7725,2010_001351,2.911934,train
4745,4745,2009_000801,2.912394,train
10110,10110,2011_000017,2.912545,train
3760,3760,2008_007611,2.912718,train
11359,11359,2011_002868,2.912881,train
1272,1272,2008_002576,2.913119,train
1092,1092,2008_002208,2.91331,train
2375,2375,2008_004784,2.913347,train
