,img,difficulty_score,split
882,2008_001787,4.377289,val
883,2008_001789,3.2938629999999995,val
884,2008_001791,3.3287769999999997,train
885,2008_001792,2.952154,test
886,2008_001796,4.291343,test
887,2008_001797,3.345588,val
888,2008_001799,4.0869029999999995,train
889,2008_001801,3.638644,train
890,2008_001802,3.2,val
891,2008_001805,3.140071,test
892,2008_001806,2.68,test
893,2008_001808,3.48799,test
894,2008_001809,4.220342,train
895,2008_001810,3.095942,train
896,2008_001811,3.4,val
897,2008_001812,3.14,val
898,2008_001813,3.143343,train
899,2008_001814,3.58814,test
900,2008_001815,3.2892879999999995,train
901,2008_001816,4.166752,train
902,2008_001820,2.897079,train
903,2008_001821,2.905071,train
904,2008_001823,3.644258,val
905,2008_001825,2.7977790000000002,train
906,2008_001829,2.94,val
907,2008_001830,3.9699150000000003,train
908,2008_001832,3.064711,train
909,2008_001834,3.51,train
910,2008_001836,3.038133,val
911,2008_001837,3.264723,train
912,2008_001838,3.079862,train
913,2008_001841,3.378766,train
914,2008_001842,3.6503940000000004,test
915,2008_001843,3.015823,val
916,2008_001845,2.976896,train
917,2008_001849,3.28318,train
918,2008_001850,3.25,test
919,2008_001852,2.950754,test
920,2008_001854,3.210686,val
921,2008_001856,2.8721650000000003,train
922,2008_001858,3.8152449999999996,train
923,2008_001860,4.685969999999999,val
924,2008_001862,3.762022,train
925,2008_001863,3.12,val
926,2008_001865,3.982134,val
927,2008_001866,3.092076,val
928,2008_001867,4.07,val
929,2008_001869,4.46606,train
930,2008_001871,3.054284,train
931,2008_001872,2.907788,val
932,2008_001874,2.906127,test
933,2008_001876,2.8465119999999997,val
934,2008_001880,3.472899,val
935,2008_001881,2.976909,test
936,2008_001882,3.174514,train
937,2008_001885,2.775377,train
938,2008_001888,4.022705,test
939,2008_001894,3.274375,test
940,2008_001895,2.86472,val
941,2008_001896,4.1914620000000005,val
942,2008_001899,3.032887,train
943,2008_001903,2.7050549999999998,test
944,2008_001905,3.10659,train
945,2008_001907,3.4277230000000003,val
946,2008_001908,4.300122,train
947,2008_001909,3.61,train
948,2008_001910,3.6522639999999997,train
949,2008_001911,3.3619260000000004,train
950,2008_001914,4.105286,train
951,2008_001919,3.672339,val
952,2008_001920,3.8009269999999997,train
953,2008_001921,3.299499,val
954,2008_001926,3.0571479999999998,val
955,2008_001928,3.79,val
956,2008_001929,3.338143,train
957,2008_001930,3.12,train
958,2008_001932,2.84,test
959,2008_001934,2.8638,test
960,2008_001937,3.028422,train
961,2008_001941,2.775528,train
962,2008_001945,3.137255,train
963,2008_001946,2.992299,train
964,2008_001947,3.95,train
965,2008_001951,2.96,train
966,2008_001955,3.42,val
967,2008_001956,5.724808,test
968,2008_001957,3.1808970000000003,val
969,2008_001958,3.24,val
970,2008_001961,2.959575,val
971,2008_001965,3.068738,train
972,2008_001966,3.756297,val
973,2008_001967,4.301351,test
974,2008_001969,2.910828,test
975,2008_001970,3.99,test
976,2008_001971,2.8300490000000003,test
977,2008_001977,4.42488,train
978,2008_001978,3.2534400000000003,train
979,2008_001979,3.3997,val
980,2008_001980,3.124807,test
981,2008_001982,2.7814240000000003,test
982,2008_001985,3.897676,train
983,2008_001986,3.09,test
984,2008_001987,4.747162,train
985,2008_001989,3.028041,val
986,2008_001992,3.04684,val
987,2008_001997,4.970045,train
988,2008_001998,2.91,test
989,2008_002000,2.923496,train
990,2008_002001,2.8374189999999997,test
991,2008_002002,3.14,val
992,2008_002003,3.146057,val
993,2008_002004,3.2069259999999997,val
994,2008_002005,2.915317,train
995,2008_002007,2.970096,test
996,2008_002009,3.5,val
997,2008_002011,4.5207489999999995,train
998,2008_002013,2.6,train
999,2008_002017,3.229571,train
1000,2008_002021,3.249831,test
1001,2008_002023,3.4978580000000004,test
1002,2008_002026,3.717733,train
1003,2008_002031,3.047301,val
1004,2008_002032,6.213622,val
1005,2008_002033,3.2627490000000003,val
1006,2008_002035,3.682339,train
1007,2008_002036,4.267939,train
1008,2008_002037,4.694483999999999,val
1009,2008_002039,3.8822940000000004,train
1010,2008_002042,2.713625,train
1011,2008_002043,3.02,val
1012,2008_002045,3.4,train
1013,2008_002046,3.980097,train
1014,2008_002047,3.9959279999999997,val
1015,2008_002052,3.017112,train
1016,2008_002056,2.895349,val
1017,2008_002058,3.571274,train
1018,2008_002061,3.316089,val
1019,2008_002062,3.0846709999999997,train
1020,2008_002064,2.7927419999999996,test
1021,2008_002066,3.59,test
1022,2008_002067,4.041848,test
1023,2008_002069,3.3,val
1024,2008_002071,3.0920360000000002,test
1025,2008_002073,2.717803,val
1026,2008_002079,3.856785,val
1027,2008_002080,3.1910130000000003,train
1028,2008_002082,6.339062,test
1029,2008_002084,4.31,val
1030,2008_002086,3.395332,val
1031,2008_002088,3.22609,val
1032,2008_002092,3.182807,train
1033,2008_002093,2.8,train
1034,2008_002094,3.8,val
1035,2008_002096,3.284596,test
1036,2008_002098,6.97,train
1037,2008_002099,3.093721,train
1038,2008_002103,2.917394,train
1039,2008_002107,3.140963,test
1040,2008_002112,3.8,train
1041,2008_002113,3.4496059999999997,train
1042,2008_002114,4.05799,test
1043,2008_002115,2.9200180000000002,val
1044,2008_002116,3.1409290000000003,val
1045,2008_002117,3.2685310000000003,test
1046,2008_002118,4.812538,train
1047,2008_002119,3.4847330000000003,test
1048,2008_002123,3.3202199999999995,val
1049,2008_002124,3.214468,train
1050,2008_002129,3.9315029999999997,val
1051,2008_002131,3.294718,train
1052,2008_002132,3.2886900000000003,val
1053,2008_002138,3.6,val
1054,2008_002140,3.062031,val
1055,2008_002144,3.071007,train
1056,2008_002145,2.84852,train
1057,2008_002146,2.863397,train
1058,2008_002148,3.2,val
1059,2008_002150,3.3959349999999997,train
1060,2008_002151,2.777721,train
1061,2008_002152,3.120524,train
1062,2008_002153,4.1270430000000005,train
1063,2008_002155,4.304103,train
1064,2008_002156,3.4033019999999996,val
1065,2008_002158,3.069757,test
1066,2008_002160,3.102216,train
1067,2008_002162,3.399253,train
1068,2008_002167,2.993939,test
1069,2008_002169,2.888884,test
1070,2008_002172,3.079281,val
1071,2008_002175,4.344272,val
1072,2008_002176,2.788789,train
1073,2008_002177,3.093236,train
1074,2008_002179,3.458271,train
1075,2008_002181,3.0907259999999996,val
1076,2008_002182,2.9,test
1077,2008_002185,3.4,val
1078,2008_002191,3.488869,train
1079,2008_002193,4.08311,val
1080,2008_002194,3.361746,test
1081,2008_002195,4.072113,test
1082,2008_002197,4.5,train
1083,2008_002198,3.3241629999999995,train
1084,2008_002199,2.939382,train
1085,2008_002200,3.1605990000000004,val
1086,2008_002201,2.871653,train
1087,2008_002202,3.55,train
1088,2008_002204,3.4667260000000004,train
1089,2008_002205,2.9499,test
1090,2008_002206,3.150863,test
1091,2008_002207,4.002458,train
1092,2008_002208,2.91331,test
1093,2008_002209,3.41,train
1094,2008_002210,3.26,train
1095,2008_002212,3.2862910000000003,train
1096,2008_002215,2.7589509999999997,train
1097,2008_002218,3.236066,val
1098,2008_002220,3.062558,val
1099,2008_002221,3.090025,train
1100,2008_002222,3.2,train
1101,2008_002223,4.265137,val
1102,2008_002225,3.8,test
1103,2008_002227,2.861852,test
1104,2008_002229,3.453075,val
1105,2008_002231,3.44,train
1106,2008_002234,3.0,train
1107,2008_002236,3.8204290000000003,train
1108,2008_002239,2.805296,train
1109,2008_002240,2.700589,val
1110,2008_002241,3.6543980000000005,train
1111,2008_002243,3.394424,val
1112,2008_002244,3.2817589999999996,train
1113,2008_002247,4.13,val
1114,2008_002248,2.843571,val
1115,2008_002250,3.36235,test
1116,2008_002251,3.5466660000000005,test
1117,2008_002255,3.035707,train
1118,2008_002258,2.854997,train
1119,2008_002259,3.424801,train
1120,2008_002262,3.3477330000000003,train
1121,2008_002267,3.757371,test
1122,2008_002269,2.781155,val
1123,2008_002270,5.747407,test
1124,2008_002272,2.874514,test
1125,2008_002273,3.245231,test
1126,2008_002278,4.328314,test
1127,2008_002279,3.523128,val
1128,2008_002280,4.713258000000001,val
1129,2008_002281,3.332299,test
1130,2008_002283,3.416901,train
1131,2008_002288,3.459204,train
1132,2008_002292,2.806493,val
1133,2008_002293,2.866732,test
1134,2008_002294,2.711383,train
1135,2008_002296,3.7972940000000004,val
1136,2008_002298,3.1775700000000002,train
1137,2008_002299,3.1109720000000003,train
1138,2008_002304,3.9157059999999997,train
1139,2008_002305,2.903206,test
1140,2008_002307,3.689775,test
1141,2008_002311,3.424526,train
1142,2008_002312,3.1303490000000003,test
1143,2008_002314,3.4360489999999997,train
1144,2008_002317,4.040404,test
1145,2008_002321,2.873528,val
1146,2008_002322,2.98237,val
1147,2008_002324,3.9092260000000003,test
1148,2008_002325,3.621597,test
1149,2008_002327,2.91,train
1150,2008_002328,3.649521,test
1151,2008_002329,3.294418,train
1152,2008_002330,3.515875,val
1153,2008_002331,3.500493,train
1154,2008_002335,5.118944,test
1155,2008_002338,2.731107,train
1156,2008_002340,3.51,val
1157,2008_002343,2.700202,val
1158,2008_002344,2.917453,train
1159,2008_002347,3.2679139999999998,train
1160,2008_002349,3.021347,test
1161,2008_002350,3.02288,test
1162,2008_002356,3.168618,val
1163,2008_002357,3.011819,val
1164,2008_002358,3.155201,train
1165,2008_002359,3.233027,train
1166,2008_002361,3.081771,val
1167,2008_002362,3.584968,val
1168,2008_002365,3.464807,train
1169,2008_002366,3.3798019999999998,test
1170,2008_002368,3.18,train
1171,2008_002369,3.042393,test
1172,2008_002370,2.874355,test
1173,2008_002372,3.775779,val
1174,2008_002374,3.42,train
1175,2008_002377,3.208329,train
1176,2008_002378,7.07,test
1177,2008_002379,2.6,train
1178,2008_002383,2.6813740000000004,val
1179,2008_002384,3.906539,train
1180,2008_002389,3.26,train
1181,2008_002395,3.031857,val
1182,2008_002399,3.17,train
1183,2008_002401,6.373351,val
1184,2008_002403,2.855214,train
1185,2008_002404,3.34217,train
1186,2008_002405,3.7143919999999997,train
1187,2008_002408,3.21581,train
1188,2008_002410,3.023335,train
1189,2008_002411,3.190921,train
1190,2008_002412,3.681135,val
1191,2008_002414,2.91997,val
1192,2008_002418,2.967212,train
1193,2008_002419,2.99142,test
1194,2008_002422,3.4087440000000004,test
1195,2008_002424,2.5,test
1196,2008_002425,3.145728,train
1197,2008_002428,2.82,train
1198,2008_002429,2.925057,train
1199,2008_002430,3.3839660000000005,train
1200,2008_002434,3.385536,val
1201,2008_002436,3.87,val
1202,2008_002437,3.2,train
1203,2008_002438,5.990711,train
1204,2008_002439,3.1162330000000003,test
1205,2008_002441,2.941815,val
1206,2008_002442,4.953178,test
1207,2008_002444,3.39015,test
1208,2008_002445,3.71199,train
1209,2008_002446,2.75484,train
1210,2008_002448,5.319896,train
1211,2008_002451,3.5937339999999995,train
1212,2008_002452,3.5440150000000004,val
1213,2008_002454,3.5470589999999995,train
1214,2008_002456,3.6948489999999996,test
1215,2008_002457,3.5958089999999996,val
1216,2008_002458,3.15407,test
1217,2008_002459,3.504825,val
1218,2008_002461,2.983,train
1219,2008_002464,3.120167,test
1220,2008_002465,2.917252,train
1221,2008_002466,3.0184580000000003,test
1222,2008_002467,2.728861,train
1223,2008_002470,3.486364,train
1224,2008_002471,3.0499099999999997,val
1225,2008_002473,3.306822,train
1226,2008_002477,3.142943,val
1227,2008_002481,3.7679440000000004,train
1228,2008_002482,3.106704,train
1229,2008_002483,3.5,train
1230,2008_002484,3.1269669999999996,train
1231,2008_002485,3.35,test
1232,2008_002487,2.787505,val
1233,2008_002491,3.3997309999999996,test
1234,2008_002492,3.389767,test
1235,2008_002494,2.715492,test
1236,2008_002495,3.115992,test
1237,2008_002499,2.785923,val
1238,2008_002501,3.181968,test
1239,2008_002502,3.394222,val
1240,2008_002504,2.8,test
1241,2008_002506,3.2884949999999997,val
1242,2008_002508,5.324753,train
1243,2008_002509,3.094662,train
1244,2008_002510,4.513594,val
1245,2008_002512,3.423916,val
1246,2008_002514,2.8902189999999996,train
1247,2008_002515,3.1347150000000004,train
1248,2008_002516,4.863901,test
1249,2008_002521,3.484915,test
1250,2008_002523,3.116175,train
1251,2008_002524,3.68,val
1252,2008_002526,2.97,val
1253,2008_002527,2.83,train
1254,2008_002533,3.12,test
1255,2008_002536,3.1585810000000003,test
1256,2008_002540,3.098259,train
1257,2008_002541,2.673734,train
1258,2008_002542,2.991603,train
1259,2008_002543,3.22,train
1260,2008_002547,2.985089,test
1261,2008_002549,3.083034,val
1262,2008_002551,3.187086,train
1263,2008_002555,3.8768800000000003,train
1264,2008_002558,3.035873,train
1265,2008_002562,2.8866549999999997,train
1266,2008_002564,2.969189,val
1267,2008_002566,3.471165,test
1268,2008_002567,3.35,train
1269,2008_002568,3.303671,train
1270,2008_002574,3.875396,test
1271,2008_002575,3.077475,train
1272,2008_002576,2.913119,train
1273,2008_002578,2.9736029999999998,val
1274,2008_002579,2.881939,val
1275,2008_002583,3.076552,train
1276,2008_002584,2.687066,train
1277,2008_002588,3.68,val
1278,2008_002589,2.5824759999999998,val
1279,2008_002590,3.0459240000000003,test
1280,2008_002597,3.069255,val
1281,2008_002598,3.14,test
1282,2008_002599,3.04,train
1283,2008_002601,3.38,train
1284,2008_002603,2.50452,train
1285,2008_002606,3.041686,test
1286,2008_002610,3.3948620000000003,test
1287,2008_002612,2.94093,val
1288,2008_002613,4.481512,train
1289,2008_002616,2.706693,test
1290,2008_002621,2.90069,train
1291,2008_002622,2.791795,val
1292,2008_002623,3.547654,train
1293,2008_002624,3.137584,train
1294,2008_002625,3.182034,train
1295,2008_002631,3.2074599999999998,train
1296,2008_002634,3.009391,val
1297,2008_002638,2.8910259999999997,test
1298,2008_002639,3.203642,val
1299,2008_002640,3.458857,val
1300,2008_002641,3.042523,test
1301,2008_002643,4.04,train
1302,2008_002645,3.060117,train
1303,2008_002647,3.071036,val
1304,2008_002648,3.25762,val
1305,2008_002649,3.827142,val
1306,2008_002650,3.046863,train
1307,2008_002652,2.803481,test
1308,2008_002653,3.155822,val
1309,2008_002662,3.139955,val
1310,2008_002665,2.88745,val
1311,2008_002666,2.856579,train
1312,2008_002668,2.950185,val
1313,2008_002670,3.605143,train
1314,2008_002672,5.182107,val
1315,2008_002673,3.175193,val
1316,2008_002674,3.031212,val
1317,2008_002675,2.998753,val
1318,2008_002676,3.119408,val
1319,2008_002677,2.84,test
1320,2008_002678,4.079438,train
1321,2008_002679,2.8308720000000003,test
1322,2008_002680,3.17,test
1323,2008_002681,3.1,val
1324,2008_002682,3.2,val
1325,2008_002684,3.06,train
1326,2008_002686,3.530147,test
1327,2008_002687,3.403977,val
1328,2008_002696,3.0484150000000003,val
1329,2008_002697,3.544883,val
1330,2008_002698,3.044604,test
1331,2008_002700,3.07,train
1332,2008_002701,2.852362,test
1333,2008_002704,3.091989,test
1334,2008_002705,3.254527,train
1335,2008_002709,3.477101,test
1336,2008_002710,2.5,train
1337,2008_002712,2.875608,train
1338,2008_002714,3.019476,test
1339,2008_002715,2.75624,val
1340,2008_002716,3.5677309999999998,test
1341,2008_002718,3.083592,val
1342,2008_002719,2.930097,train
1343,2008_002720,3.182251,train
1344,2008_002725,3.143663,train
1345,2008_002728,3.00022,val
1346,2008_002730,2.95,train
1347,2008_002732,3.307722,val
1348,2008_002733,3.02345,val
1349,2008_002735,3.5,train
1350,2008_002736,3.3153269999999995,test
1351,2008_002738,3.079236,test
1352,2008_002741,3.299732,val
1353,2008_002746,3.525468,train
1354,2008_002749,3.01,val
1355,2008_002750,3.177857,train
1356,2008_002751,3.4318720000000003,train
1357,2008_002752,3.886771,train
1358,2008_002753,3.175123,train
1359,2008_002756,3.16,train
1360,2008_002758,5.031468,val
1361,2008_002760,3.0658819999999998,train
1362,2008_002762,3.092069,train
1363,2008_002766,2.939073,train
1364,2008_002767,2.706041,test
1365,2008_002768,3.6020410000000003,val
1366,2008_002772,2.8619369999999997,test
1367,2008_002773,3.171862,test
1368,2008_002774,2.951173,train
1369,2008_002775,3.132352,test
1370,2008_002776,4.44987,val
1371,2008_002778,2.877166,train
1372,2008_002783,3.863353,val
1373,2008_002784,2.92,test
1374,2008_002787,3.070009,test
1375,2008_002789,3.5971620000000004,test
1376,2008_002791,3.62,test
1377,2008_002792,3.100066,train
1378,2008_002793,2.7539290000000003,train
1379,2008_002794,3.4522480000000004,train
1380,2008_002795,3.392039,test
1381,2008_002801,2.851635,train
1382,2008_002804,3.41,val
1383,2008_002806,2.967592,val
1384,2008_002808,6.188035,train
1385,2008_002809,3.230603,train
1386,2008_002811,3.084236,val
1387,2008_002813,2.94558,test
1388,2008_002814,3.4587839999999996,train
1389,2008_002817,3.3215980000000003,train
1390,2008_002820,2.968224,test
1391,2008_002823,3.000845,val
1392,2008_002826,3.525149,train
1393,2008_002829,2.973306,test
1394,2008_002830,3.391818,test
1395,2008_002831,3.182636,train
1396,2008_002834,3.014225,train
1397,2008_002835,2.7694240000000003,train
1398,2008_002838,2.812642,val
1399,2008_002842,2.885757,val
1400,2008_002843,3.164593,test
1401,2008_002845,3.0634099999999997,train
1402,2008_002847,3.45,val
1403,2008_002848,3.14636,test
1404,2008_002850,3.18,val
1405,2008_002852,3.1636040000000003,val
1406,2008_002854,2.7431520000000003,train
